MODEL,SCENARIO,REGION,variable,DATABASE,growthmeasure,percent
GCAM 3.0,AMPERE2-Base-LimBio-OPT,REF,pcgdpmer,AR5,catchup40,4.295459567990386
GCAM 3.0,AMPERE2-Base-LimBio-OPT,World,pcgdpmer,AR5,catchup40,2.7263078520368116
GCAM 3.0,AMPERE2-Base-LimSW-OPT,ASIA,pcgdpmer,AR5,catchup40,4.563242909874399
GCAM 3.0,AMPERE2-Base-LimSW-OPT,LAM,pcgdpmer,AR5,catchup40,4.934400391342212
GCAM 3.0,AMPERE2-Base-LimSW-OPT,MAF,pcgdpmer,AR5,catchup40,4.038877606707306
GCAM 3.0,AMPERE2-Base-LimSW-OPT,OECD90,pcgdpmer,AR5,catchup40,1.773038225560291
GCAM 3.0,AMPERE2-Base-LimSW-OPT,REF,pcgdpmer,AR5,catchup40,4.295459567990386
GCAM 3.0,AMPERE2-Base-LimSW-OPT,World,pcgdpmer,AR5,catchup40,2.7263078520368116
GCAM 3.0,AMPERE2-Base-LowEI-OPT,ASIA,pcgdpmer,AR5,catchup40,4.563242909874399
GCAM 3.0,AMPERE2-Base-LowEI-OPT,LAM,pcgdpmer,AR5,catchup40,4.934400391342212
GCAM 3.0,AMPERE2-Base-LowEI-OPT,MAF,pcgdpmer,AR5,catchup40,4.038877606707306
GCAM 3.0,AMPERE2-Base-LowEI-OPT,OECD90,pcgdpmer,AR5,catchup40,1.773038225560291
GCAM 3.0,AMPERE2-Base-LowEI-OPT,REF,pcgdpmer,AR5,catchup40,4.295459567990386
GCAM 3.0,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,AR5,catchup40,2.7263078520368116
GCAM 3.0,AMPERE2-Base-NucOff-OPT,ASIA,pcgdpmer,AR5,catchup40,4.563242909874399
GCAM 3.0,AMPERE2-Base-NucOff-OPT,LAM,pcgdpmer,AR5,catchup40,4.934400391342212
GCAM 3.0,AMPERE2-Base-NucOff-OPT,MAF,pcgdpmer,AR5,catchup40,4.038877606707306
GCAM 3.0,AMPERE2-Base-NucOff-OPT,OECD90,pcgdpmer,AR5,catchup40,1.773038225560291
GCAM 3.0,AMPERE2-Base-NucOff-OPT,REF,pcgdpmer,AR5,catchup40,4.295459567990386
GCAM 3.0,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,AR5,catchup40,2.7263078520368116
GCAM 3.0,AMPERE3-Base,ASIA,pcgdpmer,AR5,catchup40,4.563242909874399
GCAM 3.0,AMPERE3-Base,LAM,pcgdpmer,AR5,catchup40,4.934400391342212
GCAM 3.0,AMPERE3-Base,MAF,pcgdpmer,AR5,catchup40,4.038877606707306
GCAM 3.0,AMPERE3-Base,OECD90,pcgdpmer,AR5,catchup40,1.773038225560291
GCAM 3.0,AMPERE3-Base,REF,pcgdpmer,AR5,catchup40,4.295459567990386
GCAM 3.0,AMPERE3-Base,World,pcgdpmer,AR5,catchup40,2.7263078520368116
GCAM 3.0,EMF27-Base-Conv,ASIA,pcgdpmer,AR5,catchup40,3.2464007867747657
GCAM 3.0,EMF27-Base-Conv,LAM,pcgdpmer,AR5,catchup40,2.063906296460928
GCAM 3.0,EMF27-Base-Conv,MAF,pcgdpmer,AR5,catchup40,2.2717829606723647
GCAM 3.0,EMF27-Base-Conv,OECD90,pcgdpmer,AR5,catchup40,1.274492621274337
GCAM 3.0,EMF27-Base-Conv,REF,pcgdpmer,AR5,catchup40,3.201669674577875
GCAM 3.0,EMF27-Base-Conv,World,pcgdpmer,AR5,catchup40,1.7593352917637
GCAM 3.0,EMF27-Base-EERE,ASIA,pcgdpmer,AR5,catchup40,3.2464007867747657
GCAM 3.0,EMF27-Base-EERE,LAM,pcgdpmer,AR5,catchup40,2.063906296460928
GCAM 3.0,EMF27-Base-EERE,MAF,pcgdpmer,AR5,catchup40,2.2717829606723647
GCAM 3.0,EMF27-Base-EERE,OECD90,pcgdpmer,AR5,catchup40,1.274492621274337
GCAM 3.0,EMF27-Base-EERE,REF,pcgdpmer,AR5,catchup40,3.201669674577875
GCAM 3.0,EMF27-Base-EERE,World,pcgdpmer,AR5,catchup40,1.7593352917637
GCAM 3.0,EMF27-Base-FullTech,ASIA,pcgdpmer,AR5,catchup40,3.2464007867747657
GCAM 3.0,EMF27-Base-FullTech,LAM,pcgdpmer,AR5,catchup40,2.063906296460928
GCAM 3.0,EMF27-Base-FullTech,MAF,pcgdpmer,AR5,catchup40,2.2717829606723647
GCAM 3.0,EMF27-Base-FullTech,OECD90,pcgdpmer,AR5,catchup40,1.274492621274337
GCAM 3.0,EMF27-Base-FullTech,REF,pcgdpmer,AR5,catchup40,3.201669674577875
GCAM 3.0,EMF27-Base-FullTech,World,pcgdpmer,AR5,catchup40,1.7593352917637
GCAM 3.0,EMF27-Base-LimBio,ASIA,pcgdpmer,AR5,catchup40,3.2464007867747657
GCAM 3.0,EMF27-Base-LimBio,LAM,pcgdpmer,AR5,catchup40,2.063906296460928
GCAM 3.0,EMF27-Base-LimBio,MAF,pcgdpmer,AR5,catchup40,2.2717829606723647
GCAM 3.0,EMF27-Base-LimBio,OECD90,pcgdpmer,AR5,catchup40,1.274492621274337
GCAM 3.0,EMF27-Base-LimBio,REF,pcgdpmer,AR5,catchup40,3.201669674577875
GCAM 3.0,EMF27-Base-LimBio,World,pcgdpmer,AR5,catchup40,1.7593352917637
GCAM 3.0,EMF27-Base-LimSW,ASIA,pcgdpmer,AR5,catchup40,3.2464007867747657
GCAM 3.0,EMF27-Base-LimSW,LAM,pcgdpmer,AR5,catchup40,2.063906296460928
GCAM 3.0,EMF27-Base-LimSW,MAF,pcgdpmer,AR5,catchup40,2.2717829606723647
GCAM 3.0,EMF27-Base-LimSW,OECD90,pcgdpmer,AR5,catchup40,1.274492621274337
GCAM 3.0,EMF27-Base-LimSW,REF,pcgdpmer,AR5,catchup40,3.201669674577875
GCAM 3.0,EMF27-Base-LimSW,World,pcgdpmer,AR5,catchup40,1.7593352917637
GCAM 3.0,EMF27-Base-LimTech,ASIA,pcgdpmer,AR5,catchup40,3.2464007867747657
GCAM 3.0,EMF27-Base-LimTech,LAM,pcgdpmer,AR5,catchup40,2.063906296460928
GCAM 3.0,EMF27-Base-LimTech,MAF,pcgdpmer,AR5,catchup40,2.2717829606723647
GCAM 3.0,EMF27-Base-LimTech,OECD90,pcgdpmer,AR5,catchup40,1.274492621274337
GCAM 3.0,EMF27-Base-LimTech,REF,pcgdpmer,AR5,catchup40,3.201669674577875
GCAM 3.0,EMF27-Base-LimTech,World,pcgdpmer,AR5,catchup40,1.7593352917637
GCAM 3.0,EMF27-Base-LowEI,ASIA,pcgdpmer,AR5,catchup40,3.2464007867747657
GCAM 3.0,EMF27-Base-LowEI,LAM,pcgdpmer,AR5,catchup40,2.063906296460928
GCAM 3.0,EMF27-Base-LowEI,MAF,pcgdpmer,AR5,catchup40,2.2717829606723647
GCAM 3.0,EMF27-Base-LowEI,OECD90,pcgdpmer,AR5,catchup40,1.274492621274337
GCAM 3.0,EMF27-Base-LowEI,REF,pcgdpmer,AR5,catchup40,3.201669674577875
GCAM 3.0,EMF27-Base-LowEI,World,pcgdpmer,AR5,catchup40,1.7593352917637
GCAM 3.0,EMF27-Base-NucOff,ASIA,pcgdpmer,AR5,catchup40,3.2464007867747657
GCAM 3.0,EMF27-Base-NucOff,LAM,pcgdpmer,AR5,catchup40,2.063906296460928
GCAM 3.0,EMF27-Base-NucOff,MAF,pcgdpmer,AR5,catchup40,2.2717829606723647
GCAM 3.0,EMF27-Base-NucOff,OECD90,pcgdpmer,AR5,catchup40,1.274492621274337
GCAM 3.0,EMF27-Base-NucOff,REF,pcgdpmer,AR5,catchup40,3.201669674577875
GCAM 3.0,EMF27-Base-NucOff,World,pcgdpmer,AR5,catchup40,1.7593352917637
GCAM 3.0,ROSE BAU DEF,ASIA,pcgdpmer,AR5,catchup40,4.645081396217625
GCAM 3.0,ROSE BAU DEF,LAM,pcgdpmer,AR5,catchup40,4.891219828984247
GCAM 3.0,ROSE BAU DEF,MAF,pcgdpmer,AR5,catchup40,4.470550150653102
GCAM 3.0,ROSE BAU DEF,OECD90,pcgdpmer,AR5,catchup40,1.8159254400808926
GCAM 3.0,ROSE BAU DEF,REF,pcgdpmer,AR5,catchup40,5.005644325128559
GCAM 3.0,ROSE BAU DEF,World,pcgdpmer,AR5,catchup40,2.8589917865500163
GCAM 3.0,ROSE BAU FS Gr,ASIA,pcgdpmer,AR5,catchup40,5.067677054805132
GCAM 3.0,ROSE BAU FS Gr,LAM,pcgdpmer,AR5,catchup40,5.229387302437648
GCAM 3.0,ROSE BAU FS Gr,MAF,pcgdpmer,AR5,catchup40,4.754904016983335
GCAM 3.0,ROSE BAU FS Gr,OECD90,pcgdpmer,AR5,catchup40,2.392675881808086
GCAM 3.0,ROSE BAU FS Gr,REF,pcgdpmer,AR5,catchup40,5.559267910519766
GCAM 3.0,ROSE BAU FS Gr,World,pcgdpmer,AR5,catchup40,3.34026365844947
GCAM 3.0,ROSE BAU HI Coal,ASIA,pcgdpmer,AR5,catchup40,4.645081396217625
GCAM 3.0,ROSE BAU HI Coal,LAM,pcgdpmer,AR5,catchup40,4.891219828984247
GCAM 3.0,ROSE BAU HI Coal,MAF,pcgdpmer,AR5,catchup40,4.470550150653102
GCAM 3.0,ROSE BAU HI Coal,OECD90,pcgdpmer,AR5,catchup40,1.8159254400808926
GCAM 3.0,ROSE BAU HI Coal,REF,pcgdpmer,AR5,catchup40,5.005644325128559
GCAM 3.0,ROSE BAU HI Coal,World,pcgdpmer,AR5,catchup40,2.8589917865500163
GCAM 3.0,ROSE BAU HI Fos,ASIA,pcgdpmer,AR5,catchup40,4.645081396217625
GCAM 3.0,ROSE BAU HI Fos,LAM,pcgdpmer,AR5,catchup40,4.891219828984247
GCAM 3.0,ROSE BAU HI Fos,MAF,pcgdpmer,AR5,catchup40,4.470550150653102
GCAM 3.0,ROSE BAU HI Fos,OECD90,pcgdpmer,AR5,catchup40,1.8159254400808926
GCAM 3.0,ROSE BAU HI Fos,REF,pcgdpmer,AR5,catchup40,5.005644325128559
GCAM 3.0,ROSE BAU HI Fos,World,pcgdpmer,AR5,catchup40,2.8589917865500163
GCAM 3.0,ROSE BAU HI Gas,ASIA,pcgdpmer,AR5,catchup40,4.645081396217625
GCAM 3.0,ROSE BAU HI Gas,LAM,pcgdpmer,AR5,catchup40,4.891219828984247
GCAM 3.0,ROSE BAU HI Gas,MAF,pcgdpmer,AR5,catchup40,4.470550150653102
GCAM 3.0,ROSE BAU HI Gas,OECD90,pcgdpmer,AR5,catchup40,1.8159254400808926
GCAM 3.0,ROSE BAU HI Gas,REF,pcgdpmer,AR5,catchup40,5.005644325128559
GCAM 3.0,ROSE BAU HI Gas,World,pcgdpmer,AR5,catchup40,2.8589917865500163
GCAM 3.0,ROSE BAU HI Pop,ASIA,pcgdpmer,AR5,catchup40,2.396156496097514
GCAM 3.0,ROSE BAU HI Pop,LAM,pcgdpmer,AR5,catchup40,3.4592565814542455
GCAM 3.0,ROSE BAU HI Pop,MAF,pcgdpmer,AR5,catchup40,2.6896889886065285
GCAM 3.0,ROSE BAU HI Pop,OECD90,pcgdpmer,AR5,catchup40,0.968965696021773
GCAM 3.0,ROSE BAU HI Pop,REF,pcgdpmer,AR5,catchup40,3.771278211599788
GCAM 3.0,ROSE BAU HI Pop,World,pcgdpmer,AR5,catchup40,1.417155061214359
GCAM 3.0,ROSE BAU LO Fos,ASIA,pcgdpmer,AR5,catchup40,4.645081396217625
GCAM 3.0,ROSE BAU LO Fos,LAM,pcgdpmer,AR5,catchup40,4.891219828984247
GCAM 3.0,ROSE BAU LO Fos,MAF,pcgdpmer,AR5,catchup40,4.470550150653102
GCAM 3.0,ROSE BAU LO Fos,OECD90,pcgdpmer,AR5,catchup40,1.8159254400808926
GCAM 3.0,ROSE BAU LO Fos,REF,pcgdpmer,AR5,catchup40,5.005644325128559
GCAM 3.0,ROSE BAU LO Fos,World,pcgdpmer,AR5,catchup40,2.8589917865500163
GCAM 3.0,ROSE BAU LO Oil,ASIA,pcgdpmer,AR5,catchup40,4.645081396217625
GCAM 3.0,ROSE BAU LO Oil,LAM,pcgdpmer,AR5,catchup40,4.891219828984247
GCAM 3.0,ROSE BAU LO Oil,MAF,pcgdpmer,AR5,catchup40,4.470550150653102
GCAM 3.0,ROSE BAU LO Oil,OECD90,pcgdpmer,AR5,catchup40,1.8159254400808926
GCAM 3.0,ROSE BAU LO Oil,REF,pcgdpmer,AR5,catchup40,5.005644325128559
GCAM 3.0,ROSE BAU LO Oil,World,pcgdpmer,AR5,catchup40,2.8589917865500163
GCAM 3.0,ROSE BAU SL Gr,ASIA,pcgdpmer,AR5,catchup40,4.231208200051819
GCAM 3.0,ROSE BAU SL Gr,LAM,pcgdpmer,AR5,catchup40,4.575957215619048
GCAM 3.0,ROSE BAU SL Gr,MAF,pcgdpmer,AR5,catchup40,4.150034343880643
GCAM 3.0,ROSE BAU SL Gr,OECD90,pcgdpmer,AR5,catchup40,1.1558782623448915
GCAM 3.0,ROSE BAU SL Gr,REF,pcgdpmer,AR5,catchup40,4.401043097454091
GCAM 3.0,ROSE BAU SL Gr,World,pcgdpmer,AR5,catchup40,2.3423760749309257
GCAM 3.1,LIMITS-Base,ASIA,pcgdpmer,AR5,catchup40,3.2464007867747657
GCAM 3.1,LIMITS-Base,LAM,pcgdpmer,AR5,catchup40,2.063906296460928
GCAM 3.1,LIMITS-Base,MAF,pcgdpmer,AR5,catchup40,2.2717829606723647
GCAM 3.1,LIMITS-Base,OECD90,pcgdpmer,AR5,catchup40,1.274492621274337
GCAM 3.1,LIMITS-Base,REF,pcgdpmer,AR5,catchup40,3.201669674577875
GCAM 3.1,LIMITS-Base,World,pcgdpmer,AR5,catchup40,1.7593352917637
GEM-E3-ICCS,AMPERE3-Base,OECD90,pcgdpmer,AR5,catchup40,1.8457580969721459
GEM-E3-ICCS,AMPERE3-Base,REF,pcgdpmer,AR5,catchup40,3.4303982665996093
GEM-E3-ICCS,AMPERE3-Base,World,pcgdpmer,AR5,catchup40,2.6451686397779466
GRAPE ver2011,EMF27-Base-Conv,ASIA,pcgdpmer,AR5,catchup40,3.2333485606529333
GRAPE ver2011,EMF27-Base-Conv,LAM,pcgdpmer,AR5,catchup40,2.7207772376397346
GRAPE ver2011,EMF27-Base-Conv,MAF,pcgdpmer,AR5,catchup40,3.6956640496300928
GRAPE ver2011,EMF27-Base-Conv,OECD90,pcgdpmer,AR5,catchup40,2.218857624921136
GRAPE ver2011,EMF27-Base-Conv,REF,pcgdpmer,AR5,catchup40,5.755256649292301
GRAPE ver2011,EMF27-Base-Conv,World,pcgdpmer,AR5,catchup40,2.5320962012631654
GRAPE ver2011,EMF27-Base-EERE,ASIA,pcgdpmer,AR5,catchup40,3.245303082356754
GRAPE ver2011,EMF27-Base-EERE,LAM,pcgdpmer,AR5,catchup40,2.732078250899418
GRAPE ver2011,EMF27-Base-EERE,MAF,pcgdpmer,AR5,catchup40,3.6663055655743415
GRAPE ver2011,EMF27-Base-EERE,OECD90,pcgdpmer,AR5,catchup40,2.1915025156189682
GRAPE ver2011,EMF27-Base-EERE,REF,pcgdpmer,AR5,catchup40,5.70178021238889
GRAPE ver2011,EMF27-Base-EERE,World,pcgdpmer,AR5,catchup40,2.5194998068810652
GRAPE ver2011,EMF27-Base-FullTech,ASIA,pcgdpmer,AR5,catchup40,3.2322174205188867
GRAPE ver2011,EMF27-Base-FullTech,LAM,pcgdpmer,AR5,catchup40,2.7212092510457837
GRAPE ver2011,EMF27-Base-FullTech,MAF,pcgdpmer,AR5,catchup40,3.6968750223529065
GRAPE ver2011,EMF27-Base-FullTech,OECD90,pcgdpmer,AR5,catchup40,2.219151142694174
GRAPE ver2011,EMF27-Base-FullTech,REF,pcgdpmer,AR5,catchup40,5.753759623219671
GRAPE ver2011,EMF27-Base-FullTech,World,pcgdpmer,AR5,catchup40,2.5319840763496604
GRAPE ver2011,EMF27-Base-LimBio,ASIA,pcgdpmer,AR5,catchup40,3.2326502152068493
GRAPE ver2011,EMF27-Base-LimBio,LAM,pcgdpmer,AR5,catchup40,2.7219119889518364
GRAPE ver2011,EMF27-Base-LimBio,MAF,pcgdpmer,AR5,catchup40,3.695209414599324
GRAPE ver2011,EMF27-Base-LimBio,OECD90,pcgdpmer,AR5,catchup40,2.2190652151991603
GRAPE ver2011,EMF27-Base-LimBio,REF,pcgdpmer,AR5,catchup40,5.753978920524706
GRAPE ver2011,EMF27-Base-LimBio,World,pcgdpmer,AR5,catchup40,2.531983605383355
GRAPE ver2011,EMF27-Base-LowEI,ASIA,pcgdpmer,AR5,catchup40,3.2425636450300566
GRAPE ver2011,EMF27-Base-LowEI,LAM,pcgdpmer,AR5,catchup40,2.727845855482073
GRAPE ver2011,EMF27-Base-LowEI,MAF,pcgdpmer,AR5,catchup40,3.650038211193581
GRAPE ver2011,EMF27-Base-LowEI,OECD90,pcgdpmer,AR5,catchup40,2.1922982420821246
GRAPE ver2011,EMF27-Base-LowEI,REF,pcgdpmer,AR5,catchup40,5.701335076426254
GRAPE ver2011,EMF27-Base-LowEI,World,pcgdpmer,AR5,catchup40,2.518400175892932
GRAPE_ver1998,AME Reference,ASIA,pcgdpmer,AR5,catchup40,3.0714052452337626
GRAPE_ver1998,AME Reference,LAM,pcgdpmer,AR5,catchup40,3.1829353274841967
GRAPE_ver1998,AME Reference,MAF,pcgdpmer,AR5,catchup40,3.7546503099469506
GRAPE_ver1998,AME Reference,OECD90,pcgdpmer,AR5,catchup40,2.2023299512537458
GRAPE_ver1998,AME Reference,REF,pcgdpmer,AR5,catchup40,6.106559192858775
GRAPE_ver1998,AME Reference,World,pcgdpmer,AR5,catchup40,2.3371213048529604
GTEMREF32,AME Reference,World,pcgdpmer,AR5,catchup40,2.655534885710074
IEEJ ver.2011,Reference Scenario,ASIA,pcgdpmer,AR5,catchup40,NA
IEEJ ver.2011,Reference Scenario,LAM,pcgdpmer,AR5,catchup40,NA
IEEJ ver.2011,Reference Scenario,MAF,pcgdpmer,AR5,catchup40,NA
IEEJ ver.2011,Reference Scenario,OECD90,pcgdpmer,AR5,catchup40,NA
IEEJ ver.2011,Reference Scenario,REF,pcgdpmer,AR5,catchup40,NA
IEEJ ver.2011,Reference Scenario,World,pcgdpmer,AR5,catchup40,NA
IGSM,REF,World,pcgdpmer,AR5,catchup40,2.4889146186596367
IMACLIM v1.1,AMPERE2-Base-Conv-OPT,World,pcgdpmer,AR5,catchup40,3.3992666208269906
IMACLIM v1.1,AMPERE2-Base-EERE-OPT,World,pcgdpmer,AR5,catchup40,3.218160435788971
IMACLIM v1.1,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,AR5,catchup40,3.4455020889909798
IMACLIM v1.1,AMPERE2-Base-LimBio-OPT,World,pcgdpmer,AR5,catchup40,3.415828411391901
IMACLIM v1.1,AMPERE2-Base-LimSW-OPT,World,pcgdpmer,AR5,catchup40,3.4323355244371716
IMACLIM v1.1,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,AR5,catchup40,3.242290093098878
IMACLIM v1.1,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,AR5,catchup40,3.4455020889909798
IMACLIM v1.1,AMPERE3-Base,World,pcgdpmer,AR5,catchup40,2.596797420517776
IMACLIM v1.1,EMF27-Base-Conv,World,pcgdpmer,AR5,catchup40,NA
IMACLIM v1.1,EMF27-Base-EERE,World,pcgdpmer,AR5,catchup40,NA
IMACLIM v1.1,EMF27-Base-FullTech,World,pcgdpmer,AR5,catchup40,NA
IMACLIM v1.1,EMF27-Base-LimBio,World,pcgdpmer,AR5,catchup40,NA
IMACLIM v1.1,EMF27-Base-LimSW,World,pcgdpmer,AR5,catchup40,NA
IMACLIM v1.1,EMF27-Base-LimTech,World,pcgdpmer,AR5,catchup40,NA
IMACLIM v1.1,EMF27-Base-LowEI,World,pcgdpmer,AR5,catchup40,NA
IMACLIM v1.1,EMF27-Base-NucOff,World,pcgdpmer,AR5,catchup40,NA
IMAGE 2.4,AME Reference,ASIA,pcgdpmer,AR5,catchup40,4.425224695971881
IMAGE 2.4,AME Reference,LAM,pcgdpmer,AR5,catchup40,4.818410994233933
IMAGE 2.4,AME Reference,MAF,pcgdpmer,AR5,catchup40,4.295975239711903
IMAGE 2.4,AME Reference,OECD90,pcgdpmer,AR5,catchup40,2.1202471387744053
IMAGE 2.4,AME Reference,REF,pcgdpmer,AR5,catchup40,4.231661588563508
IMAGE 2.4,AME Reference,World,pcgdpmer,AR5,catchup40,2.9087760428166662
IMAGE 2.4,AMPERE2-Base-Conv-OPT,ASIA,pcgdpmer,AR5,catchup40,6.336319301188926
IMAGE 2.4,AMPERE2-Base-Conv-OPT,LAM,pcgdpmer,AR5,catchup40,5.681933354822205
IMAGE 2.4,AMPERE2-Base-Conv-OPT,MAF,pcgdpmer,AR5,catchup40,4.70311171750058
IMAGE 2.4,AMPERE2-Base-Conv-OPT,OECD90,pcgdpmer,AR5,catchup40,1.881201760434668
IMAGE 2.4,AMPERE2-Base-Conv-OPT,REF,pcgdpmer,AR5,catchup40,4.798298056140164
IMAGE 2.4,AMPERE2-Base-Conv-OPT,World,pcgdpmer,AR5,catchup40,3.601088102051469
IMAGE 2.4,AMPERE2-Base-EERE-OPT,ASIA,pcgdpmer,AR5,catchup40,6.336319301188926
IMAGE 2.4,AMPERE2-Base-EERE-OPT,LAM,pcgdpmer,AR5,catchup40,5.681933354822205
IMAGE 2.4,AMPERE2-Base-EERE-OPT,MAF,pcgdpmer,AR5,catchup40,4.70311171750058
IMAGE 2.4,AMPERE2-Base-EERE-OPT,OECD90,pcgdpmer,AR5,catchup40,1.881201760434668
IMAGE 2.4,AMPERE2-Base-EERE-OPT,REF,pcgdpmer,AR5,catchup40,4.798298056140164
IMAGE 2.4,AMPERE2-Base-EERE-OPT,World,pcgdpmer,AR5,catchup40,3.601088102051469
IMAGE 2.4,AMPERE2-Base-FullTech-OPT,ASIA,pcgdpmer,AR5,catchup40,6.336319301188926
IMAGE 2.4,AMPERE2-Base-FullTech-OPT,LAM,pcgdpmer,AR5,catchup40,5.681933354822205
IMAGE 2.4,AMPERE2-Base-FullTech-OPT,MAF,pcgdpmer,AR5,catchup40,4.70311171750058
IMAGE 2.4,AMPERE2-Base-FullTech-OPT,OECD90,pcgdpmer,AR5,catchup40,1.881201760434668
IMAGE 2.4,AMPERE2-Base-FullTech-OPT,REF,pcgdpmer,AR5,catchup40,4.798298056140164
IMAGE 2.4,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,AR5,catchup40,3.601088102051469
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,ASIA,pcgdpmer,AR5,catchup40,6.336319301188926
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,LAM,pcgdpmer,AR5,catchup40,5.681933354822205
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,MAF,pcgdpmer,AR5,catchup40,4.70311171750058
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,OECD90,pcgdpmer,AR5,catchup40,1.881201760434668
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,REF,pcgdpmer,AR5,catchup40,4.798298056140164
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,World,pcgdpmer,AR5,catchup40,3.601088102051469
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,ASIA,pcgdpmer,AR5,catchup40,6.336319301188926
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,LAM,pcgdpmer,AR5,catchup40,5.681933354822205
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,MAF,pcgdpmer,AR5,catchup40,4.70311171750058
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,OECD90,pcgdpmer,AR5,catchup40,1.881201760434668
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,REF,pcgdpmer,AR5,catchup40,4.798298056140164
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,World,pcgdpmer,AR5,catchup40,3.601088102051469
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,ASIA,pcgdpmer,AR5,catchup40,6.336319301188926
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,LAM,pcgdpmer,AR5,catchup40,5.681933354822205
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,MAF,pcgdpmer,AR5,catchup40,4.70311171750058
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,OECD90,pcgdpmer,AR5,catchup40,1.881201760434668
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,REF,pcgdpmer,AR5,catchup40,4.798298056140164
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,AR5,catchup40,3.601088102051469
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,ASIA,pcgdpmer,AR5,catchup40,6.336319301188926
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,LAM,pcgdpmer,AR5,catchup40,5.681933354822205
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,MAF,pcgdpmer,AR5,catchup40,4.70311171750058
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,OECD90,pcgdpmer,AR5,catchup40,1.881201760434668
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,REF,pcgdpmer,AR5,catchup40,4.798298056140164
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,AR5,catchup40,3.601088102051469
IMAGE 2.4,AMPERE3-Base,ASIA,pcgdpmer,AR5,catchup40,6.336319301188926
IMAGE 2.4,AMPERE3-Base,LAM,pcgdpmer,AR5,catchup40,5.681933354822205
IMAGE 2.4,AMPERE3-Base,MAF,pcgdpmer,AR5,catchup40,4.70311171750058
IMAGE 2.4,AMPERE3-Base,OECD90,pcgdpmer,AR5,catchup40,1.881201760434668
IMAGE 2.4,AMPERE3-Base,REF,pcgdpmer,AR5,catchup40,4.798298056140164
IMAGE 2.4,AMPERE3-Base,World,pcgdpmer,AR5,catchup40,3.601088102051469
IMAGE 2.4,EMF27-Base-Conv,ASIA,pcgdpmer,AR5,catchup40,4.425224821907925
IMAGE 2.4,EMF27-Base-Conv,LAM,pcgdpmer,AR5,catchup40,4.81841104486095
IMAGE 2.4,EMF27-Base-Conv,MAF,pcgdpmer,AR5,catchup40,4.295975048978567
IMAGE 2.4,EMF27-Base-Conv,OECD90,pcgdpmer,AR5,catchup40,2.1202472856097487
IMAGE 2.4,EMF27-Base-Conv,REF,pcgdpmer,AR5,catchup40,4.231661568486718
IMAGE 2.4,EMF27-Base-Conv,World,pcgdpmer,AR5,catchup40,2.9087750989368026
IMAGE 2.4,EMF27-Base-EERE,ASIA,pcgdpmer,AR5,catchup40,4.425224821907925
IMAGE 2.4,EMF27-Base-EERE,LAM,pcgdpmer,AR5,catchup40,4.81841104486095
IMAGE 2.4,EMF27-Base-EERE,MAF,pcgdpmer,AR5,catchup40,4.295975048978567
IMAGE 2.4,EMF27-Base-EERE,OECD90,pcgdpmer,AR5,catchup40,2.1202472856097487
IMAGE 2.4,EMF27-Base-EERE,REF,pcgdpmer,AR5,catchup40,4.231661568486718
IMAGE 2.4,EMF27-Base-EERE,World,pcgdpmer,AR5,catchup40,2.9087750989368026
IMAGE 2.4,EMF27-Base-FullTech,ASIA,pcgdpmer,AR5,catchup40,4.425224821907925
IMAGE 2.4,EMF27-Base-FullTech,LAM,pcgdpmer,AR5,catchup40,4.81841104486095
IMAGE 2.4,EMF27-Base-FullTech,MAF,pcgdpmer,AR5,catchup40,4.295975048978567
IMAGE 2.4,EMF27-Base-FullTech,OECD90,pcgdpmer,AR5,catchup40,2.1202472856097487
IMAGE 2.4,EMF27-Base-FullTech,REF,pcgdpmer,AR5,catchup40,4.231661568486718
IMAGE 2.4,EMF27-Base-FullTech,World,pcgdpmer,AR5,catchup40,2.9087750989368026
